HEXOSKINTIME,VALUE
372182589807,0
372182590063,0
372182590319,0
372182590575,0
372182590831,0
372182591087,0
372182591343,0
372182591599,0
372182591855,0
372182592111,0
372182592367,0
372182592623,0
372182592879,0
372182593135,0
372182593391,0
372182593647,0
372182593903,0
372182594159,0
372182594415,0
372182594671,0
372182594927,0
372182595183,0
372182595439,0
372182595695,0
372182595951,0
372182596207,0
372182596463,0
372182596719,0
372182596975,0
372182597231,0
372182597487,0
372182597743,0
372182597999,0
372182598255,0
372182598511,0
372182598767,0
372182599023,0
372182599279,0
372182599535,0
372182599791,0
372182600047,0
372182600303,0
372182600559,0
372182600815,0
372182601071,0
372182601327,0
372182601583,0
372182601839,0
372182602095,0
372182602351,0
372182602607,0
372182602863,0
372182603119,0
372182603375,0
372182603631,0
372182603887,0
372182604143,0
372182604399,0
372182604655,0
372182604911,0
372182605167,0
372182605423,0
372182605679,0
372182605935,0
372182606191,0
372182606447,0
372182606703,0
372182606959,0
372182607215,0
372182607471,0
372182607727,0
372182607983,0
372182608239,0
372182608495,0
372182608751,0
372182609007,0
372182609263,0
372182609519,0
372182609775,0
372182610031,0
372182610287,0
372182610543,0
372182610799,0
372182611055,0
372182611311,0
372182611567,0
372182611823,0
372182612079,0
372182612335,0
372182612591,0
372182612847,0
372182613103,0
372182613359,0
372182613615,0
372182613871,0
372182614127,0
372182614383,0
372182614639,0
372182614895,0
372182615151,0
372182615407,0
372182615663,0
372182615919,0
372182616175,0
372182616431,0
372182616687,0
372182616943,0
372182617199,0
372182617455,0
372182617711,0
372182617967,0
372182618223,0
372182618479,0
372182618735,0
372182618991,0
372182619247,0
372182619503,0
372182619759,0
372182620015,0
372182620271,0
372182620527,0
372182620783,0
372182621039,0
372182621295,0
372182621551,0
372182621807,0
372182622063,0
372182622319,0
372182622575,0
372182622831,0
372182623087,0
372182623343,0
372182623599,0
372182623855,0
372182624111,0
372182624367,0
372182624623,0
372182624879,0
372182625135,0
372182625391,0
372182625647,0
372182625903,0
372182626159,0
372182626415,0
372182626671,0
372182626927,0
372182627183,0
372182627439,0
372182627695,0
372182627951,0
372182628207,0
372182628463,0
372182628719,0
372182628975,0
372182629231,0
372182629487,0
372182629743,0
372182629999,0
372182630255,0
372182630511,0
372182630767,0
372182631023,0
372182631279,0
372182631535,0
372182631791,0
372182632047,0
372182632303,0
372182632559,0
372182632815,0
372182633071,0
372182633327,0
372182633583,0
372182633839,0
372182634095,0
372182634351,0
372182634607,0
372182634863,0
372182635119,0
372182635375,0
372182635631,0
372182635887,0
372182636143,0
372182636399,0
372182636655,0
372182636911,0
372182637167,0
372182637423,0
372182637679,0
372182637935,0
372182638191,0
372182638447,0
372182638703,0
372182638959,0
372182639215,0
372182639471,0
372182639727,0
372182639983,0
372182640239,0
372182640495,0
372182640751,0
372182641007,0
372182641263,0
372182641519,0
372182641775,0
372182642031,0
372182642287,0
372182642543,0
372182642799,0
372182643055,0
372182643311,0
372182643567,0
372182643823,0
372182644079,0
372182644335,0
372182644591,0
372182644847,0
372182645103,0
372182645359,0
372182645615,0
372182645871,0
372182646127,0
372182646383,0
372182646639,0
372182646895,0
372182647151,0
372182647407,0
372182647663,0
372182647919,0
372182648175,0
372182648431,0
372182648687,0
372182648943,0
372182649199,0
372182649455,0
372182649711,0
372182649967,0
372182650223,0
372182650479,0
372182650735,0
372182650991,0
372182651247,0
372182651503,0
372182651759,0
372182652015,0
372182652271,0
372182652527,0
372182652783,0
372182653039,0
372182653295,0
372182653551,0
372182653807,0
372182654063,0
372182654319,0
372182654575,0
372182654831,0
372182655087,0
372182655343,0
372182655599,0
372182655855,0
372182656111,0
372182656367,0
372182656623,0
372182656879,0
372182657135,0
372182657391,0
372182657647,0
372182657903,0
372182658159,0
372182658415,0
372182658671,0
372182658927,0
372182659183,0
372182659439,0
372182659695,0
372182659951,0
372182660207,0
372182660463,0
372182660719,0
372182660975,0
372182661231,0
372182661487,0
372182661743,0
372182661999,0
372182662255,0
372182662511,0
372182662767,0
372182663023,0
372182663279,0
372182663535,0
372182663791,0
372182664047,0
372182664303,0
372182664559,0
372182664815,0
372182665071,0
372182665327,0
372182665583,0
372182665839,0
372182666095,0
372182666351,0
372182666607,0
372182666863,0
372182667119,0
372182667375,0
372182667631,0
372182667887,0
372182668143,0
372182668399,0
372182668655,0
372182668911,0
372182669167,0
372182669423,0
372182669679,0
372182669935,0
372182670191,0
372182670447,0
372182670703,0
372182670959,0
372182671215,0
372182671471,0
372182671727,0
372182671983,0
372182672239,0
372182672495,0
372182672751,0
372182673007,0
372182673263,0
372182673519,0
372182673775,0
372182674031,0
372182674287,0
372182674543,0
372182674799,0
372182675055,0
372182675311,0
372182675567,0
372182675823,0
372182676079,0
372182676335,0
372182676591,0
372182676847,0
372182677103,0
372182677359,0
372182677615,0
372182677871,0
372182678127,0
372182678383,0
372182678639,0
372182678895,0
372182679151,0
372182679407,0
372182679663,0
372182679919,0
372182680175,0
372182680431,0
372182680687,0
372182680943,0
372182681199,0
372182681455,0
372182681711,0
372182681967,0
372182682223,0
372182682479,0
372182682735,0
372182682991,0
372182683247,0
372182683503,0
372182683759,0
372182684015,0
372182684271,0
372182684527,0
372182684783,0
372182685039,0
372182685295,0
372182685551,0
372182685807,0
372182686063,0
372182686319,0
372182686575,0
372182686831,0
372182687087,0
372182687343,0
372182687599,0
372182687855,0
372182688111,0
372182688367,0
372182688623,0
372182688879,0
372182689135,0
372182689391,0
372182689647,0
372182689903,0
372182690159,0
372182690415,0
372182690671,0
372182690927,0
372182691183,0
372182691439,0
372182691695,0
372182691951,0
372182692207,0
372182692463,0
372182692719,0
372182692975,0
372182693231,0
372182693487,0
372182693743,0
372182693999,0
372182694255,0
372182694511,0
372182694767,0
372182695023,0
372182695279,0
372182695535,0
372182695791,0
372182696047,0
372182696303,0
372182696559,0
372182696815,0
372182697071,0
372182697327,0
372182697583,0
372182697839,0
372182698095,0
372182698351,0
372182698607,0
372182698863,0
372182699119,0
372182699375,0
372182699631,0
372182699887,0
372182700143,0
372182700399,0
372182700655,0
372182700911,0
372182701167,0
372182701423,0
372182701679,0
372182701935,0
372182702191,0
372182702447,0
372182702703,0
372182702959,0
372182703215,0
372182703471,0
372182703727,0
372182703983,0
372182704239,0
372182704495,0
372182704751,0
372182705007,0
372182705263,0
372182705519,0
372182705775,0
372182706031,0
372182706287,0
372182706543,0
372182706799,0
372182707055,0
372182707311,0
372182707567,0
372182707823,0
372182708079,0
372182708335,0
372182708591,0
372182708847,0
372182709103,0
372182709359,0
372182709615,0
372182709871,0
372182710127,0
372182710383,0
372182710639,0
372182710895,0
372182711151,0
372182711407,0
372182711663,0
372182711919,0
372182712175,0
372182712431,0
372182712687,0
372182712943,0
372182713199,0
372182713455,0
372182713711,0
372182713967,0
372182714223,0
372182714479,0
372182714735,0
372182714991,0
372182715247,0
372182715503,0
372182715759,0
372182716015,0
372182716271,0
372182716527,0
372182716783,0
372182717039,0
372182717295,0
372182717551,0
372182717807,0
372182718063,0
372182718319,0
372182718575,0
372182718831,0
372182719087,0
372182719343,0
372182719599,0
372182719855,0
372182720111,0
372182720367,0
372182720623,0
372182720879,0
372182721135,0
372182721391,0
372182721647,0
372182721903,0
372182722159,0
372182722415,0
372182722671,0
372182722927,0
372182723183,0
372182723439,0
372182723695,0
372182723951,0
372182724207,0
372182724463,0
372182724719,0
372182724975,0
372182725231,0
372182725487,0
372182725743,0
372182725999,0
372182726255,0
372182726511,0
372182726767,0
372182727023,0
372182727279,0
372182727535,0
372182727791,0
372182728047,0
372182728303,0
372182728559,0
372182728815,0
372182729071,0
372182729327,0
372182729583,0
372182729839,0
372182730095,0
372182730351,0
372182730607,0
372182730863,0
372182731119,0
372182731375,0
372182731631,0
372182731887,0
372182732143,0
372182732399,0
372182732655,0
372182732911,0
372182733167,0
372182733423,0
372182733679,0
372182733935,0
372182734191,0
372182734447,0
372182734703,0
372182734959,0
372182735215,0
372182735471,0
372182735727,0
372182735983,0
372182736239,0
372182736495,0
372182736751,0
372182737007,0
372182737263,0
372182737519,0
372182737775,0
372182738031,0
372182738287,0
372182738543,0
372182738799,0
372182739055,0
372182739311,0
372182739567,0
372182739823,0
372182740079,0
372182740335,0
372182740591,0
372182740847,0
372182741103,0
372182741359,0
372182741615,0
372182741871,0
372182742127,0
372182742383,0
372182742639,0
372182742895,0
372182743151,0
372182743407,0
372182743663,0
372182743919,0
372182744175,0
372182744431,0
372182744687,0
372182744943,0
372182745199,0
372182745455,0
372182745711,0
372182745967,0
372182746223,0
372182746479,0
372182746735,0
372182746991,0
372182747247,0
372182747503,0
372182747759,0
372182748015,0
372182748271,0
372182748527,0
372182748783,0
372182749039,0
372182749295,0
372182749551,0
372182749807,0
372182750063,0
372182750319,0
372182750575,0
372182750831,0
372182751087,0
372182751343,0
372182751599,0
372182751855,0
372182752111,0
372182752367,0
372182752623,0
372182752879,0
372182753135,0
372182753391,0
372182753647,0
372182753903,0
372182754159,0
372182754415,0
372182754671,0
372182754927,0
372182755183,0
372182755439,0
372182755695,0
372182755951,0
372182756207,0
372182756463,0
372182756719,0
372182756975,0
372182757231,0
372182757487,0
372182757743,0
372182757999,0
372182758255,0
372182758511,0
372182758767,0
372182759023,0
372182759279,0
372182759535,0
372182759791,0
372182760047,0
372182760303,0
372182760559,0
372182760815,0
372182761071,0
372182761327,0
372182761583,0
372182761839,0
372182762095,0
372182762351,0
372182762607,0
372182762863,0
372182763119,0
372182763375,0
372182763631,0
372182763887,0
372182764143,0
372182764399,0
372182764655,0
372182764911,0
372182765167,0
372182765423,0
372182765679,0
372182765935,0
372182766191,0
372182766447,0
372182766703,0
372182766959,0
372182767215,0
372182767471,0
372182767727,0
372182767983,0
372182768239,0
372182768495,0
372182768751,0
372182769007,0
372182769263,0
372182769519,0
372182769775,0
372182770031,0
372182770287,0
372182770543,0
372182770799,0
372182771055,0
372182771311,0
372182771567,0
372182771823,0
372182772079,0
372182772335,0
372182772591,0
372182772847,0
372182773103,0
372182773359,0
372182773615,0
372182773871,0
372182774127,0
372182774383,0
372182774639,0
372182774895,0
372182775151,0
372182775407,0
372182775663,0
372182775919,0
372182776175,0
372182776431,0
372182776687,0
372182776943,0
372182777199,0
372182777455,0
372182777711,0
372182777967,0
372182778223,0
372182778479,0
372182778735,0
372182778991,0
372182779247,0
372182779503,0
372182779759,0
372182780015,0
372182780271,0
372182780527,0
372182780783,0
372182781039,0
372182781295,0
372182781551,0
372182781807,0
372182782063,0
372182782319,0
372182782575,0
372182782831,0
372182783087,0
372182783343,0
372182783599,0
372182783855,0
372182784111,0
372182784367,0
372182784623,0
372182784879,0
372182785135,0
372182785391,0
372182785647,0
372182785903,0
372182786159,0
372182786415,0
372182786671,0
372182786927,0
372182787183,0
372182787439,0
372182787695,0
372182787951,0
372182788207,0
372182788463,0
372182788719,0
372182788975,0
372182789231,0
372182789487,0
372182789743,0
372182789999,0
372182790255,0
372182790511,0
372182790767,0
372182791023,0
372182791279,0
372182791535,0
372182791791,0
372182792047,0
372182792303,0
372182792559,0
372182792815,0
372182793071,0
372182793327,0
372182793583,0
372182793839,0
372182794095,0
372182794351,0
372182794607,0
372182794863,0
372182795119,0
372182795375,0
372182795631,0
372182795887,0
372182796143,0
372182796399,0
372182796655,0
372182796911,0
372182797167,0
372182797423,0
372182797679,0
372182797935,0
372182798191,0
372182798447,0
372182798703,0
372182798959,0
372182799215,0
372182799471,0
372182799727,0
372182799983,0
372182800239,0
372182800495,0
372182800751,0
372182801007,0
372182801263,0
372182801519,0
372182801775,0
372182802031,0
372182802287,0
372182802543,0
372182802799,0
372182803055,0
372182803311,0
372182803567,0
372182803823,0
372182804079,0
372182804335,0
372182804591,0
372182804847,0
372182805103,0
372182805359,0
372182805615,0
372182805871,0
372182806127,0
372182806383,0
372182806639,0
372182806895,0
372182807151,0
372182807407,0
372182807663,0
372182807919,0
372182808175,0
372182808431,0
372182808687,0
372182808943,0
372182809199,0
372182809455,0
372182809711,0
372182809967,0
372182810223,0
372182810479,0
372182810735,0
372182810991,0
372182811247,0
372182811503,0
372182811759,0
372182812015,0
372182812271,0
372182812527,0
372182812783,0
372182813039,0
372182813295,0
372182813551,0
372182813807,0
372182814063,0
372182814319,0
372182814575,0
372182814831,0
372182815087,0
372182815343,0
372182815599,0
372182815855,0
372182816111,0
372182816367,0
372182816623,0
372182816879,0
372182817135,0
372182817391,0
372182817647,0
372182817903,0
372182818159,0
372182818415,0
372182818671,0
372182818927,0
372182819183,0
372182819439,0
372182819695,0
372182819951,0
372182820207,0
372182820463,0
372182820719,0
372182820975,0
372182821231,0
372182821487,0
372182821743,0
372182821999,0
372182822255,0
372182822511,0
372182822767,0
372182823023,0
372182823279,0
372182823535,0
372182823791,0
372182824047,0
372182824303,0
372182824559,0
372182824815,0
372182825071,0
372182825327,0
372182825583,0
372182825839,0
372182826095,0
372182826351,0
372182826607,0
372182826863,0
372182827119,0
372182827375,0
372182827631,0
372182827887,0
372182828143,0
372182828399,0
372182828655,0
372182828911,0
372182829167,0
372182829423,0
372182829679,0
372182829935,0
372182830191,0
372182830447,0
372182830703,0
372182830959,0
372182831215,0
372182831471,0
372182831727,0
372182831983,0
372182832239,0
372182832495,0
372182832751,0
372182833007,0
372182833263,0
372182833519,0
372182833775,0
372182834031,0
372182834287,0
372182834543,0
372182834799,0
372182835055,0
372182835311,0
372182835567,0
372182835823,0
372182836079,0
372182836335,0
372182836591,0
372182836847,0
372182837103,0
372182837359,0
372182837615,0
372182837871,0
372182838127,0
372182838383,0
372182838639,0
372182838895,0
372182839151,0
372182839407,0
372182839663,0
372182839919,0
372182840175,0
372182840431,0
372182840687,0
372182840943,0
372182841199,0
372182841455,0
372182841711,0
372182841967,0
372182842223,0
372182842479,0
372182842735,0
372182842991,0
372182843247,0
372182843503,0
372182843759,0
372182844015,0
372182844271,0
372182844527,0
372182844783,0
372182845039,0
372182845295,0
372182845551,0
372182845807,0
372182846063,0
372182846319,0
